SCATS_ID,Station_Name
5836,LYDIARD/RAIL CROSSING
4019,LYGON NR ALBERT
4414,LYGON NR LYTTON
3797,LYGON NR PARK
4413,LYGON NR PELHAM
4424,LYGON NR RICHARDSON
3782,LYGON NR STEWART
4021,LYGON NR WESTON
4007,LYGON/ALBION/HOLMES
4017,LYGON/BLYTH
4408,LYGON/ELGIN
4407,LYGON/FARADAY
4020,LYGON/GLENLYON
4423,LYGON/PIGDON
4399,LYGON/QUEENSBERRY
4018,LYGON/VICTORIA
1147,LYSTERFIELD/ WELLINGTON
787,LYSTERFIELD/NAPOLEON/GLENFERN
6278,LYTTLETON NR MITCHELL
4450,MACARTHUR NR ST ANDREWS PL
4481,MACAULAY NR BELLAIR
1054,MACAULAY NR FOGARTY
4479,MACAULAY NR HAINES
4485,MACAULAY NR LANGFORD
4480,MACAULAY/EPSOM/KENSINGTON
4484,MACAULAY/STUBBS
3252,MACEDON NR EVANS
1228,MACKENZIE/DP WORLD EXIT
4633,MACKIE NR BEDDOE
2346,MACKIE NR DEAKIN
3866,MADDEN NR STAWELL
3474,MAHER NR THOMAS
856,MAHONEYS NR CANTERBURY
3994,MAHONEYS NR CHEVIOT
4988,MAHONEYS NR THOMASTOWN FIRE
4992,MAHONEYS/EDGARS
4991,MAHONEYS/HUGHES
2770,MAHONEYS/INDUSTRIAL
2168,MAHONEYS/PIPEWORKS MARKET
3484,MAIDSTONE NR GATE 6
5401,MAIN BTW ROBERTSON & VICTORIA
3359,MAIN HURSTBRIDGE RD NR GEORGE ST
3352,MAIN HURSTBRIDGE/ELIZABETH
2112,MAIN NR BAYFIELD
2111,MAIN NR DALTON
713,MAIN NR DIAMOND
5804,MAIN NR GISBORNE
5805,MAIN NR GRAHAM
3346,MAIN NR GREENSBOROUGH CENTRE
183,MAIN NR KILVINGTON
2810,MAIN NR LANTANA AVE
3497,MAIN NR MAHONEY
1194,MAIN NR MONBULK
922,MAIN NR MT PLEASANT
3351,MAIN NR PARKER
716,MAIN NR PROSPERITY
717,MAIN NR PRYOR
926,MAIN NR TERRYS
714,MAIN RD /DUDLEY STREET
4928,MAIN RD EAST/COLLINS
4931,MAIN RD WEST/MCKECHNIE
2729,MAIN ROAD EAST / GRANTHAM PDE
1202,MAIN ROAD EAST NR STRADBROKE DRIVE
2053,MAIN ROAD WEST NR AMY
2058,MAIN ROAD WEST NR PENNELL
4964,MAIN/ALFREIDA
712,MAIN/BOLTON
715,MAIN/BRIDGE
4164,MAIN/COLLINS/HYDE
984,MAIN/FITZSIMONS
4930,MAIN/KINGS/STATION
5241,MAIN/MURNONG
718,MAIN/PANORAMA/GR BLVD
719,MAIN/PARA
3347,MAIN/PARA/CIRCUIT/HAILES
3347,MAIN/PARA/CIRCUIT/HAILES
4932,MAIN/ST ALBANS/ESPLANADE
711,MAIN/WATTLETREE/PARK WEST
5911,MAIR/ARMSTRONG
5911,MAIR/ARMSTRONG
5807,MAIR/HUMFFRAY
5912,MAIR/LYDIARD
5912,MAIR/LYDIARD
5913,MAIR/PEEL
5125,MALOP NR CLARE
5082,MALOP NR YARRA
5075,MALOP/BELLERINE ST
5078,MALOP/YARRA
4756,MALVERN NR A'BECKETT
4352,MALVERN NR BELMONT
4779,MALVERN NR CHATSWORTH
4354,MALVERN NR ELIZABETH
3840,MALVERN NR MERCER
2984,MALVERN NR WESTBOURNE
4430,MALVERN/BELGRAVE
4754,MALVERN/BENDIGO/SURREY
4351,MALVERN/BURKE
4753,MALVERN/CHAPEL/COMMERCIAL/BRAY
4758,MALVERN/CLENDON
4348,MALVERN/DARLING/DENE
4355,MALVERN/GLENFERRIE
4350,MALVERN/HIGH
4759,MALVERN/KOOYONG
3855,MALVERN/MOIRA
4757,MALVERN/ORRONG
4353,MALVERN/TOORONGA
4349,MALVERN/WATTLETREE
4342,MALVERN/WAVERLEY/BELGRAVE
4755,MALVERN/WILLIAMS
4347,MALVERN/WINTON
151,MANCHESTER/BELLARA
148,MANCHESTER/BRICE
684,MANNINGHAM NR DERRECK
705,MANNINGHAM/AYR
683,MANNINGHAM/BRIDGE
686,MANNINGHAM/BULLEEN
682,MANNINGHAM/GRANT OLSEN
592,MANNINGHAM/MACEDON
680,MANNINGHAM/THOMPSONS
317,MANNINGHAM/WILLIAMSONS
4211,MARIBYRNONG NR LENNOX & BOWEN
4205,MARIBYRNONG/ASCOT VALE
4203,MARIBYRNONG/EPSOM/SCOTIA
4202,MARIBYRNONG/ORFORD/WALTER
4204,MARIBYRNONG/UNION
2410,MARINE NR ELWOOD CANAL
763,MARINE PDE / BARCLAY
3019,MARINE/BARKLY/GLENHUNTLY
3018,MARINE/CAVELL
4838,MARINE/DICKENS/MARINA ENT
4894,MARKET/MORAY
2621,MARKET/SOMERVILLE
157,MAROONDAH HWY/ KIMBERLEY/ FLETCHER
297,MAROONDAH HWY/BRAND SMART
1100,MAROONDAH HWY/EASTLINK
1100,MAROONDAH HWY/EASTLINK
116,MAROONDAH HWY/FIRE STATION
1101,MAROONDAH HWY/HILLCREST/CARPARK
1018,MAROONDAH HWY/LANDSCAPE
2212,MAROONDAH HWY/MARKET ST/MURRAY PL
3763,MAROONDAH HWY/MELBA HWY
130,MAROONDAH HWY/MELBOURNE/RAILWAY
111,MAROONDAH HWY/METROPOLITAN AVE
549,MAROONDAH HWY/OLD MELBOURNE/BUNNING
1250,MAROONDAH NR ANDERSON LILYDALE FIRE STAT
144,MAROONDAH NR CLARKE
389,MAROONDAH NR COMO
150,MAROONDAH NR GREEN ST
143,MAROONDAH NR LILYDALE STN
2205,MAROONDAH NR MARKET
2201,MAROONDAH NR MARLBOROUGH
123,MAROONDAH NR MONOMEETH
886,MAROONDAH NR RYLAND
2210,MAROONDAH NR WATTS
2210,MAROONDAH NR WATTS
145,MAROONDAH/ANDERSON
140,MAROONDAH/BLACK SPRINGS(CHIRNSIDE SC)
114,MAROONDAH/CHAPEL
153,MAROONDAH/CIVIC CENTRE
105,MAROONDAH/COCHRANE/COOK
137,MAROONDAH/CROYDON/WARRIEN
124,MAROONDAH/DEEP CREEK
2207,MAROONDAH/DORKING
138,MAROONDAH/DORSET/BELLARA/EXETER
138,MAROONDAH/DORSET/BELLARA/EXETER
141,MAROONDAH/EDWARDS/MANCHESTER
2203,MAROONDAH/ELGAR
104,MAROONDAH/GREEN
125,MAROONDAH/HEATHERDALE
2202,MAROONDAH/HIGH
134,MAROONDAH/KALINDA/BEAUFORT
134,MAROONDAH/KALINDA/BEAUFORT
107,MAROONDAH/KALLAY/BRENTNALL
136,MAROONDAH/KENT
2209,MAROONDAH/LINSLEY
2208,MAROONDAH/MIDDLEBOROUGH
121,MAROONDAH/MITCHAM
126,MAROONDAH/MT DANDENONG
2204,MAROONDAH/NELSON
102,MAROONDAH/NELSON/GOODALL
127,MAROONDAH/NEW
133,MAROONDAH/OBAN
888,MAROONDAH/OLIVER
119,MAROONDAH/ROOKS
117,MAROONDAH/SPRINGVALE
2206,MAROONDAH/STATION
2206,MAROONDAH/STATION
112,MAROONDAH/STATION
113,MAROONDAH/STATION/WILLIAMS
115,MAROONDAH/SURREY
2200,MAROONDAH/UNION
142,MAROONDAH/VICTORIA
129,MAROONDAH/WANTIRNA/RINGWOOD
147,MAROONDAH/WARBURTON
131,MAROONDAH/WARRANDYTE
295,MAROONDAH/YARRA
1176,MAROONDAHHWY/DON/STLEONARDS
3949,MARTIN NR SPINK
5128,MARYBOROUGH-DUNOLLY
1097,MASON NR MIRLS
6621,MASON STREET NR. BARKLY STREET
4318,MATTHEWS NR EARL
2890,MATTHEWS NR FULLARTON
2884,MATTHEWS NR HART
4319,MATTHEWS NR HAWKER
2866,MATTHEWS NR MASCOMA
2874,MATTHEWS NR VICTORY
2865,MATTHEWS/DROMANA
6222,Mc Ivor Hwy nr  Putnam (Pilcher)
6200,Mc IVOR/VIEW/MITCHELL
6831,MC MEEKIN/ALBERT/KOROIT
3894,MCARTHURS/BORRACK
1160,MCCLELLAND DRV/QUARRYRD
986,MCCLELLAND/NORTH
7539,MCCLELLAND/QUARRY
6203,MCCRAE (MIDLAND HWY)/CHAPEL (MCIVOR HWY)
648,MCCRAE/FOSTER
2342,MCDONALD NR NEPEAN
2794,MCDONALDS NR CIVIC
2771,MCDONALDS NR DERBY
2978,MCDONALDS RD NR MEADOW GLEN DRV
1304,MCDONALDS ROAD / CIVIC DRIVE
3897,MCDONALDS/FERRES
2710,MCDONALDS/OLEANDER/DANAHER
3896,MCDONALDS/PLENTY VALLEY SC ACCESS 2
3898,MCDONALDS/PLENTY VALLEY SC ACCESS1
2990,MCG ACCESS/BRUNTON
1184,MCGREGOR/HENRY
4963,MCINTYRE NR BARWON
4929,MCINTYRE NR SUNSHINE (FIRE STN)
4939,MCINTYRE/BERKSHIRE
4934,MCINTYRE/FURLONG
2054,MCINTYRE/MARKET ENT
2644,MCINTYRE/PHOENIX
2634,MCINTYRE/SUFFOLK
2050,MCINTYRE/WHITEHILL
6265,MCIVOR HWY NR VINE
6198,MCIVOR HWY/MYERS
6223,MCIVOR HWY/STERNBERG
6287,MCIVOR/POWELLS/RESERVOIR
2672,MCKECHNIE BTN MARSDEN & ENA
5198,MCKILLOP/SWANSTON
5196,MCKILLOP/YARRA
2767,MCKIMMIES NR CANBERRA
4993,McKIMMIES NR DAREBIN
3419,MCKINNON NR GLEN ORME
552,MCLEOD NR TENNYSON
6196,MCLVOR HWY/ATLAS/LORDS RACEWAY ENTRANCE
3211,MCNAUGHTON NR TORTEVAL
4977,MELBOURNE AIRPORT NR INTERNATIONAL TERM.
4977,MELBOURNE AIRPORT NR INTERNATIONAL TERM.
4981,MELBOURNE NR BUNBURY   (FIRE STATION)
2015,MELBOURNE NR HOBART PLACE (KNOX CITY)
1095,MELBOURNE NR HOSKING
1099,MELBOURNE NR MCROBERT
3760,MELBOURNE NR WILKINS
4529,MELBOURNE PARK NTH ACCESS/FED SQ ACCESS
6147,MELBOURNE RD NR CROYLAND      [WODONGA]
4966,MELBOURNE RD NR REED
4965,MELBOURNE RD/HUDSONS
1303,MELBOURNE ROAD/THE AVENUE
4976,MELBOURNE/CENTRE
4967,MELBOURNE/MASON
3901,MELBOURNE/VIC TRACK MAINT FACILITY ACCES
2190,MELROSE/APAC
2867,MELROSE/MALVERN/EXIT RAMP/CATERPILLAR
2867,MELROSE/MALVERN/EXIT RAMP/CATERPILLAR
2873,MELROSE/SHARPS/ENT RAMP
2177,MELROSE/TRADE PARK
6146,MELROSE/VISY & UNCLE BENS
2598,MELTON HWY nr ARRAN
2599,MELTON HWY NR SYDENHAM
2597,MELTON HWY/CALDER PARK DRIVE
2595,MELTON HWY/GOURLAY RD
2638,MELTON HWY/KINGS RD
2640,MELTON HWY/MCCUBBIN DR/SHOP CENTRE ENT 1
2640,MELTON HWY/MCCUBBIN DR/SHOP CENTRE ENT 1
2640,MELTON HWY/MCCUBBIN DR/SHOP CENTRE ENT 1
2640,MELTON HWY/MCCUBBIN DR/SHOP CENTRE ENT 1
2645,MELTON HWY/OVERTON LEA BLVD
2637,MELTON HWY/PARMELIA DR
2639,MELTON HWY/SHOPPING CENTRE ENT 2
2701,MELTON HWY/SUNSHINE AVE ROUNDABOUT
2701,MELTON HWY/SUNSHINE AVE ROUNDABOUT
2636,MELTON HWY/VERONA DR
2636,MELTON HWY/VERONA DR
3781,MELVILLE NR APPLEBY
3888,MELVILLE NR WOODLANDS
4005,MELVILLE/ALBION
4015,MELVILLE/DAWSON
4029,MELVILLE/HOPE
4000,MELVILLE/MORELAND
4124,MELVILLE/REYNARD
4008,MELVILLE/VICTORIA
4650,MENTONE NR FLORENCE
957,MENZIES NR CHIFLEY
958,MENZIES NR CURTIN
5036,MERCER / RAILWAY TCE
5119,MERCER NR GINN
5050,MERCER/BROUGHAM
6830,MERRI NR KEPLER
156,MERRINDALE NR CENTREWAY
3475,MERTON NR CENTRAL
3478,MERTON/NEWLAND
3744,METROPOLITAN RING ROAD/DALTON
3744,METROPOLITAN RING ROAD/DALTON
4972,MICKLEHAM NR SOMERTON
2872,MICKLEHAM NR TANGEMERE
2857,MICKLEHAM/ALANBRAE/CAMBRIDGE
2854,MICKLEHAM/BARRYMORE
2169,MICKLEHAM/BROADMEADOWS DEV
2894,MICKLEHAM/DPI DRIVEWAY
2858,MICKLEHAM/FAWKNER
2175,MICKLEHAM/GARDEN
2871,MICKLEHAM/GLADSTONE PARK/INTERNATIONAL
3771,MICKLEHAM/GREENVALE
2869,MICKLEHAM/RYLANDES/WESTERN
1073,MIDDLE/CAPON
3193,MIDDLEBOROUGH NR ALBION
3194,MIDDLEBOROUGH NR CLARICE
3190,MIDDLEBOROUGH NR KATRINA
3192,MIDDLEBOROUGH NR McKEAN
2010,MIDDLEBOROUGH/AILSA
3119,MIDDLEBOROUGH/CLARICE
3195,MIDDLEBOROUGH/ELEY
3136,MIDDLEBOROUGH/LEXTON
581,MIDDLEBOROUGH/SPRINGFIELD
6288,MIDLAND HWY / NAPIER / LYONS
6016,MIDLAND HWY NR CLARKE            BENALLA
5834,MIDLAND HWY NR HERTFORD
6293,MIDLAND HWY NR PLUMRIDGE
5104,MIDLAND HWY NR STODDART
5802,MIDLAND HWY NR VICKERS
5835,MIDLAND HWY NR VICTORIA
6301,MIDLAND HWY(BARKER)/PYRENEES HWY(FOREST)
5106,MIDLAND HWY/ANAKIE
6094,MIDLAND HWY/ARCHER            SHEPPARTON
6017,MIDLAND HWY/ARUNDEL             BENALLA
5102,MIDLAND HWY/CHURCH
6092,MIDLAND HWY/CORIO             SHEPPARTON
6080,MIDLAND HWY/FLORENCE
6078,MIDLAND HWY/FRYERS           SHEPPARTON
5310,MIDLAND HWY/GLENLEITH
5151,MIDLAND HWY/GRR NB RAMPS
5151,MIDLAND HWY/GRR NB RAMPS
5133,MIDLAND HWY/GRR SB RAMPS/ROLLINS
5133,MIDLAND HWY/GRR SB RAMPS/ROLLINS
6290,MIDLAND HWY/HOWARD
5312,MIDLAND HWY/JASMINE/WAIORA
5135,MIDLAND HWY/KARDINIA COLLEGE ENTRANCE
6302,MIDLAND HWY/LYTTLETON
5877,MIDLAND HWY/MACARTHUR
5877,MIDLAND HWY/MACARTHUR
5875,MIDLAND HWY/MAIR
5875,MIDLAND HWY/MAIR
6091,MIDLAND HWY/MAUDE             SHEPPARTON
6205,MIDLAND HWY/NOLAN
5879,MIDLAND HWY/NORMAN
6018,MIDLAND HWY/NUNN                BENALLA
6337,MIDLAND HWY/O'BRIEN
6337,MIDLAND HWY/O'BRIEN
5100,MIDLAND HWY/PAKINGTON/STUBBS
6292,MIDLAND HWY/POWELL
5103,MIDLAND HWY/SHANNON/THOMPSON
6093,MIDLAND HWY/ST GEORGES        SHEPPARTON
5878,MIDLAND HWY/SUNRAYSIA/HOWITT
5878,MIDLAND HWY/SUNRAYSIA/HOWITT
5878,MIDLAND HWY/SUNRAYSIA/HOWITT
5878,MIDLAND HWY/SUNRAYSIA/HOWITT
6097,MIDLAND HWY/WELSFORD          SHEPPARTON
6336,MIDLAND HWY/YOUNG/MORRELL
6336,MIDLAND HWY/YOUNG/MORRELL
5822,MIDLAND NR WATER
6338,MIDLAND/ECHUCA/TOOLAMBA
6338,MIDLAND/ECHUCA/TOOLAMBA
6101,MIDLAND/LOCKWOOD
6101,MIDLAND/LOCKWOOD
4316,MILITARY NR CLARENDON
2795,MILITARY NR RIVERSIDE
4315,MILITARY/DAVIS
2737,MILITARY/TEMPLEWOOD
4314,MILLEARA NR CHAUMONT
4312,MILLEARA NR CLARKS
2717,MILLEARA NR KEILOR FIRE STN
2726,MILLEARA/BUCKLEY
2718,MILLEARA/DENNIS/BRADMAN
2724,MILLEARA/DINAH/STERLING
2724,MILLEARA/DINAH/STERLING
2715,MILLEARA/KEILOR PARK EXTN
2798,MILLEARA/THE CROSSWAY
7538,MILLERS BTW KOROROIT CK & ROSS
2968,MILLERS BTW PRIMULA & CYPRESS
3500,MILLERS NR EAMES
3503,MILLERS NR HOBB
2893,MILLERS/BEURON
3501,MILLERS/BLACKSHAWS
2882,MILLERS/DUOSA/MARIGOLD
3506,MILLERS/KOROROIT CRK
3502,MILLERS/MASON
3900,MILLERS/MCARTHURS
3857,MILTON NR TOORONGA
108,MITCHAM BTW BRUNSWICK/BARKLEY
582,MITCHAM NR ORIENT
345,MITCHAM/DONCASTER EAST
590,MITCHAM/PARK
596,MITCHAM/PREMIER/REDLAND
343,MITCHAM/SPRINGFIELD
346,MITCHAM/VICTORIA
6270,MITCHELL/HARGREAVES
6274,MITCHELL/MILLER/PYKE
6273,MITCHELL/QUEEN
4940,MITCHELL/ROSAMOND
6272,MITCHELL/WILLS/MYERS
6647,MOE-GLENGARRY(JOHN FIELD)/OLD SALE
6645,MOE-GLENGARRY(john field)/Shanahan
6638,MOE-GLENGARRY(LLOYD) NR FOWLER
6643,MOE-GLENGARRY/DINWOODIE
6641,MOE-GLENGARRY/OLLERTON
530,MONASH (Hallam Bypass)/PHE
530,MONASH (Hallam Bypass)/PHE
2841,MONASH ENTRY RAMP/BARKLY/GIBDON      VM5
406,MONASH ENTRY RAMP/POLICE
405,MONASH EXIT RAMP/POLICE
1600,MONASH FWY IB 1KM W OF TOORAK
1606,MONASH FWY IB 200M E OF TOORAK
1603,MONASH FWY IB 200M W OF TOORAK
1608,MONASH FWY IB 500M W OF BURKE
1601,MONASH FWY IB 500M W OF TOORAK
1616,MONASH FWY IB BURKE RD ONRAMP
1618,MONASH FWY IB HIGH ST ONRAMP
1609,MONASH FWY IB ON BURKE RD BRIDGE
1614,MONASH FWY IB ON HIGH ST BRIDGE
1613,MONASH FWY IB ON HIGH ST BRIDGE
1611,MONASH FWY IB ON YORK ST PED BRIDGE
1649,MONASH FWY IB TOORAK RD ONRAMP
1605,MONASH FWY OB 200M E OF TOORAK
1604,MONASH FWY OB 200M W OF TOORAK
1607,MONASH FWY OB 500M W OF BURKE
1602,MONASH FWY OB 500M W OF TOORAK
1617,MONASH FWY OB BURKE RD ONRAMP
1610,MONASH FWY OB ON BURKE RD BRIDGE
1612,MONASH FWY OB ON YORK ST PED BRIDGE
1615,MONASH FWY OB TOORAK RD ONRAMP
536,MONASH FWY RAMP METERING/FTG I/B
512,MONASH FWY/BELGRAVE-HALLAM
512,MONASH FWY/BELGRAVE-HALLAM
539,MONASH FWY/BLACKBURN O/B
3675,MONASH FWY/HUNTINGDALE (ON RAMP O/B)
878,MONASH FWY/JACKSONS (IB)
594,MONASH FWY/NARRE WARREN NTH
594,MONASH FWY/NARRE WARREN NTH
603,MONASH FWY/STUD O/B RAMP
509,MONASH FWY/TINKS
509,MONASH FWY/TINKS
3674,MONASH FWY/WARRIGAL ON RAMP I/B
540,MONASH FWY/WELLINGTON IB
3394,MONASH ON RAMP NR PUNT
2635,MONASH ST NR WHITTY
2619,MONASH ST/DUKE/SOUTH
6662,MONASH WAY NR SWITCHBACK  (Churchill)
6664,MONASH WAY/GEORGINA PLACE
1127,MONASH/BELGRADE-HALLAM OB
1128,MONASH/BELGRAVE-HALLAM IB
264,MONASH/BLACKBURN
264,MONASH/BLACKBURN
3723,MONASH/BLACKBURN RAMP SIGNALS IB
2845,MONASH/BURKE
2845,MONASH/BURKE
2845,MONASH/BURKE
2962,MONASH/BURKE IB
2963,MONASH/BURKE OB
1132,MONASH/CLYDE IB
1129,MONASH/ERNST WANKE IB
263,MONASH/FORSTER
263,MONASH/FORSTER
3724,MONASH/FORSTER I/B RAMP (RAMP MTR)
3748,MONASH/FORSTER OB
614,MONASH/HEATHERTON (NB RAMPS)
615,MONASH/HEATHERTON (SB RAMPS)
1126,MONASH/HEATHERTON IB
1125,MONASH/HEATHERTON OB
2952,MONASH/HIGH IB
2846,MONASH/HIGH/WILLS
2846,MONASH/HIGH/WILLS
2846,MONASH/HIGH/WILLS
262,MONASH/HUNTINGDALE
262,MONASH/HUNTINGDALE
266,MONASH/JACKSONS
1115,MONASH/JACKSONS OB
7081,MONASH/LOYOLA GVE ON RAMP/HAUL RD
1124,MONASH/NARRE WARREN NORTH IB
1130,MONASH/PHE IB
265,MONASH/SPRINGVALE
265,MONASH/SPRINGVALE
1106,MONASH/SPRINGVALE O/B
267,MONASH/STUD (SOUTH)
1131,MONASH/STUD I/B
2954,MONASH/TOORAK IB
2953,MONASH/TOORAK OB
2843,MONASH/TOORAK/AUBURN          RAMP SIGNS
2843,MONASH/TOORAK/AUBURN          RAMP SIGNS
3676,MONASH/WARRIGAL (ON RAMP O/B)
3678,MONASH/WARRIGAL (WB RAMPS)       DD 3681
3681,MONASH/WARRIGAL RD
3728,MONASH/WELLINGTON OB
820,MONBULK/CLEGG
4067,MONT ALBERT NR BENSON
3135,MONT ALBERT NR LEOPOLD
4065,MONT ALBERT NR RUBENS
4068,MONT ALBERT/UNION
4900,MONTAGUE NR GLADSTONE
4902,MONTAGUE/LORIMER
4902,MONTAGUE/LORIMER
3541,MONTAGUE/NORMANBY
3541,MONTAGUE/NORMANBY
5053,MOORABOOL NR MALL - [LT MALOP]
5057,MOORABOOL/FYANS
5056,MOORABOOL/KILGOUR
5052,MOORABOOL/MALOP
5055,MOORABOOL/MCKILLOP
5054,MOORABOOL/MYERS
2782,MOORE/DONALD
755,MOOROODUC HWY NR BURNLEY
511,MOOROODUC HWY/GERTRUDE
743,MOOROODUC HWY/HEATHERHILL
756,MOOROODUC HWY/ROBINSONS
520,MOOROODUC/SAGES
4914,MORAY NR COBDEN
4893,MORAY/YORK
4003,MORELAND NR BARROW
4002,MORELAND NR DE CARLE
3891,MORELAND NR HAIG
3886,MORELAND NR MURDOCH
3887,MORELAND/CAMERON
3592,MORELAND/PASCOE VALE
6673,MOREWELL-TRARALGON/BRIDLE/CENTRE VALLEY
6673,MOREWELL-TRARALGON/BRIDLE/CENTRE VALLEY
5274,MORRIS/BELLBRIDGE
5274,MORRIS/BELLBRIDGE
5252,MORRIS/HEATHS
5275,MORRIS/HOGANS
5321,MORRIS/THOMAS CARR/SPRING HAVEN
3648,MORWELL nr WATSONIA
3648,MORWELL nr WATSONIA
6657,MORWELL-THORPDALE/COMMERCIAL
6661,MORWELL-TRARALGON NR BRIDLE
6661,MORWELL-TRARALGON NR BRIDLE
6675,MORWELL-TRARALGON/ALEXANDER TRAMWAY
6675,MORWELL-TRARALGON/ALEXANDER TRAMWAY
6665,MORWELL-TRARALGON/CHURCH ST
6655,MORWELL-TRARALGON/JANE  (Rail Opass)
6660,MORWELL-TRARALGON/MCDONALD
6670,MORWELL-TRARALGON/MONASH WAY
6670,MORWELL-TRARALGON/MONASH WAY
2570,MOUNT DERRIMUT/AUSTRALIS
562,MOUNTAIN GATE NR ADELE
882,MOUNTAIN HWY NR FOREST
776,MOUNTAIN HWY NR RACHELLE
884,MOUNTAIN HWY NR RAILWAY
794,MOUNTAIN HWY NR VIOLEN
120,MOUNTAIN HWY STH OF BARMAH
775,MOUNTAIN HWY/BORONIA
778,MOUNTAIN HWY/DORSET
773,MOUNTAIN HWY/HAROLD
791,MOUNTAIN HWY/HIGH/VALENTINE
766,MOUNTAIN HWY/JERSEY
777,MOUNTAIN HWY/SCORESBY/BAYSWA
790,MOUNTAIN HWY/STUD
774,MOUNTAIN HWY/WANTIRNA
721,MOUNTAIN VIEW/SHERBOURNE
3353,MOUNTAIN VIEW/ST HELENA
3517,MT ALEXANDER (E) NR CRAWFORD
3512,MT ALEXANDER (W) NR GRANDISON
3835,MT ALEXANDER NR BARODA
1003,MT ALEXANDER NR COMMU CENTRE
3659,MT ALEXANDER NR DAVIES
3833,MT ALEXANDER NR FENTON
3523,MT ALEXANDER NR FLETCHER
3609,MT ALEXANDER NR GLASS
3608,MT ALEXANDER NR LEAKE
3519,MT ALEXANDER NR LINCOLN
1001,MT ALEXANDER NR MOONEE PONDS
3522,MT ALEXANDER NR NAPIER
3607,MT ALEXANDER NR WINIFRED
3515,MT ALEXANDER/BREWSTER/THISTLE
3513,MT ALEXANDER/BUCKLEY
3511,MT ALEXANDER/KELLAWAY/TAYLORS
4470,MT ALEXANDER/MOOLTAN
3514,MT ALEXANDER/NAPIER/FLETCHER
4206,MT ALEXANDER/ORMOND/MARIBRYNONG
3510,MT ALEXANDER/PUCKLE/DEAN
3518,MT ALEXANDER/TRAM DEPOT
4471,MT ALEXANDER/WELLINGTON
5940,MT BAINBRIDGE RD NR STEWART (HAMILTON)
122,MT DANDENONG / HAWTHORY
636,MT DANDENONG NR ANZAC
814,MT DANDENONG NR LILYDALE-MON
900,MT DANDENONG NR MIRABEL
638,MT DANDENONG NR RUSKIN
635,MT DANDENONG/BAYSWATER
637,MT DANDENONG/CIVIC
639,MT DANDENONG/COLCHESTER
901,MT DANDENONG/DUBLIN
815,MT DANDENONG/DURHAM/LIVERPOOL
815,MT DANDENONG/DURHAM/LIVERPOOL
551,MT DANDENONG/EASTFIELD
551,MT DANDENONG/EASTFIELD
640,MT DANDENONG/MAIN
634,MT DANDENONG/WICKLOW
2682,MT DERRIMUT/ PARAMOUNT BLVD
2713,MT DERRIMUT/FOLEYS
732,MT ELIZA NR DAVIES
837,MT ELIZA WAY NR CANADIAN BAY
4118,MURRAY NR COBURG POOL
4793,MURRAY NR HIGHVIEW
4792,MURRAY NR JESSIE
3218,MURRAY NR MARY
6311,MURRAY VALLEY HWY/CAMPBELL ST/BURKE ST
6311,MURRAY VALLEY HWY/CAMPBELL ST/BURKE ST
4116,MURRAY/CHAMP
4794,MURRAY/CHIFLEY
4119,MURRAY/ELIZABETH
4117,MURRAY/NEWLANDS
3877,MURRAY/NORTHLAND EXIT
3259,MURRAY/NORTHLAND SHOP EAST ACCESS RD
4158,MURRAY/STOCKADE
4100,MURRUMBEENA NR OAKLEIGH
3567,MURRUMBEENA/KANGAROO
4085,MURRUMBEENA/NEERIM
6411,MVH/BUTCHER/BRIDLINGTON
5044,MYERS/FENWICK
5040,MYERS/GHERINGHAP
5027,MYERS/SWANSTON
5136,MYERS/YARRA
6283,MYERS-WILLS/ARTHUR
6289,MYRTLE/HARGREAVES
6284,MYRTLE/WILLS-MYERS
3509,NAPIER NR BREWSTER
4192,NAPIER NR LLOYD
6251,NAPIER NR TOMLINS ST BRIDGE
4231,NAPIER/WHITEHALL
4190,NAPIER/WOODLANDS
939,NAPOLEON NR LAKESFIELD
3173,NARRE WARREN - CRANBOURNE/KINGDOM
526,NARRE WARREN NTH RD/MEMORIAL DRV
401,NARRE WARREN NTH/ERNST WANKE
403,NARRE WARREN NTH/MAGID/RYELANDS
396,NARRE WARREN NTH/MARAMBA
506,NARRE WARREN-CRANB/ORMOND/LITTLECROFT
1314,NARRE WARREN-CRANBOURNE NR HILLSMEADE
3174,NARRE WARREN-CRANBOURNE ROAD/GREAVES RD
532,NARRE WARREN-CRANBOURNE/CENTRE
533,NARRE WARREN-CRANBOURNE/FULLARD
3175,NARRE WARREN-CRANBOURNE/GLASSCOCKS
3652,NARRE WARREN-CRANBOURNE/LINSELL
2754,NEERIM NR AMES
2758,NEERIM NR HOBART
2757,NEERIM NR TRUGANINI
2746,NEERIM/QUEENS
2199,NELSON NR THAMES
2352,NEPEAN HWY NR LATROBE
2356,NEPEAN HWY NR OAK
2025,NEPEAN HWY/BALCOMBE G-SCHOOL ACC/BAY
2019,NEPEAN HWY/BENTONS
2019,NEPEAN HWY/BENTONS
2023,NEPEAN HWY/BRUCE
307,NEPEAN HWY/BUNNINGS ENT/SCHOOL ENT
507,NEPEAN HWY/STATION (CARRUM NORTH)
226,NEPEAN NR ARMSTRONGS
2335,NEPEAN NR ARNOT
213,NEPEAN NR BAYVIEW
245,NEPEAN NR BEVERLEY
217,NEPEAN NR BRISTOL
4859,NEPEAN NR BURNS
249,NEPEAN NR CARMICHAEL
2333,NEPEAN NR CENTREWAY
2307,NEPEAN NR DICKENS
