x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks
144.9757154745965,-37.79304719682374,11835,11745,9103,PRINCES ST E BD W OF NICHOLSON ST,INTERSECTION,All Moves,PRINCES ST W OF NICHOLSON ST,5736,NICHOLSON STREET,NICHOLSON STREET,MOTSV,Manual,Between 5 and 10 Years,8,2008,34000,1800,0.05
142.9819020005933,-38.48551999940861,11838,11247,24825,TIMBOON-PORT CAMPBELL ROAD SOUTH BD N/W.OF COBDEN-PT.CAMPBELL RD.,MIDBLOCK,All Moves,TIMBOON-PORT CAMPBELL ROAD NORTH BD N/W.OF COBDEN-PT.CAMPBELL RD.,5038,TIMBOON-PORT CAMPBELL ROAD,MAIN STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
142.8342895489051,-37.72430056651185,11840,11650,26696,MORTLAKE-ARARAT ROAD SOUTH BD 100 metres SOUTH OF STEELES LANE,MIDBLOCK,All Moves,MORTLAKE-ARARAT ROAD NORTH BD 100 METRES SOUTH OF STEELES LANE,5100,MORTLAKE-ARARAT ROAD,MONTGOMERY STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
143.24349446139692,-36.132599596780615,11846,11249,22286,POLLARDS RD W BD E OF CALDER HWY,MIDBLOCK,All Moves,POLLARDS RD E OF CALDER HWY,9999,Missing Data,POLLARDS ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,60,0,0.13
144.33232120037408,-38.248649193921935,11852,11749,24824,SURF COAST HIGHWAY SOUTH BD SOUTH OF LOWER DUNEED ROAD,MIDBLOCK,All Moves,SURF COAST HIGHWAY NORTH BD SOUTH OF LOWER DUNEED ROAD,5107,MT DUNEED ROAD,MT DUNEED ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
144.2457075390529,-36.96583350190127,11858,11751,27099,MCIVOR RD W BD 300M E OF CALDER HWY,MIDBLOCK,All Moves,MCIVOR RD 300M E OF CALDER HWY,9999,Missing Data,MCIVOR ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,100,20,0.24
145.57140660287746,-38.07551899823672,11860,11656,8621,NAR NAR GOON RD NW OF PRINCES FWY W BD RAMPS,INTERSECTION,All Moves,NAR NAR GOON RD & PRINCES FWY,5712,NAR NAR GOON-LONGWARRY ROAD,NAR NAR GOON-LONGWARRY ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0
145.20151842829938,-38.08058920680393,11865,11255,23207,MCCORMICKS ROAD S Bd btwn THOMPSONS ROAD & SANDHURST BLVD,MIDBLOCK,All Moves,MCCORMICKS ROAD BTWN THOMPSONS ROAD & SANDHURST BLVD,9999,Missing Data,MCCORMICKS ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,3500,170,0.05
144.8830577655745,-37.68427929987706,11867,11754,9867,MICKLEHAM RD N OF RYLANDES DR,INTERSECTION,All Moves,MICKLEHAM RD/RYLANDES DR/WESTERN AV,5820,MICKLEHAM ROAD,MICKLEHAM ROAD,SCATS,Scats,Between 5 and 10 Years,8,2008,23000,0,0.0
141.59211378692163,-38.08373039303586,11868,11256,22244,PRINCES HIGHWAY WEST WEST BD WEST OF PORTLAND-CASTERTON RD.,MIDBLOCK,All Moves,PRINCES HIGHWAY WEST EAST BD WEST OF PORTLAND-CASTERTON RD.,5153,PORTLAND-CASTERTON ROAD,PORTLAND-CASTERTON ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
141.7811135653733,-38.21841215301719,11870,11257,22326,PRINCES HIGHWAY WEST WEST BD WEST OF MOUNT CLAY ROAD.,MIDBLOCK,All Moves,PRINCES HIGHWAY WEST EAST BD WEST OF MOUNT CLAY ROAD.,2500,PRINCES HIGHWAY WEST,PRINCES HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0
