x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks,road_name,road_avg_aadt,efficiency_index,vs_average_pct
144.43484279409495,-37.67835030157288,42031,42016,34834,GEELONG-BACCHUS MARSH RD (GRAN S BD BTW MILLBANK ST & TURNER ST,MIDBLOCK,All Moves,GEELONG-BACCHUS MARSH RD (GRAN BTW MILLBANK ST & TURNER ST,5060,GEELONG-BACCHUS MARSH ROAD,GRANT STREET,APARX,Classification,Between 5 and 10 Years,7,2009,6700,540,0.08,GEELONG-BACCHUS MARSH ROAD,2147.7272727272725,3.12,212.0
144.43523575239294,-37.675997192981775,53448,53515,58408,GRANT ST N BD BTW BACCHUS MARSH RD & MILLBANK ST,MIDBLOCK,All Moves,GRANT ST BTW BACCHUS MARSH RD & MILLBANK ST,5060,GEELONG-BACCHUS MARSH ROAD,GRANT STREET,APARX,Classification,Less than 2 Years,1,2015,6700,440,0.07,GEELONG-BACCHUS MARSH ROAD,2147.7272727272725,3.12,212.0
144.21081021905343,-37.62442468775792,27481,27227,24002,GEELONG-BALLAN RD SEBD BTW WESTERN FWY OVERPASS & OLD MELBOURNE RD,MIDBLOCK,All Moves,GEELONG-BALLAN RD BTW WESTERN FWY OVERPASS & OLD MELBOURNE RD,5062,GEELONG-BALLAN ROAD,GEELONG-BALLAN ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,1300,150,0.11,GEELONG-BALLAN ROAD,378.94736842105266,3.43,243.0
144.21081021905343,-37.62442468775792,1466,1218,1622,GEELONG-BALLAN RD NWBD BTW WESTERN FWY OVERPASS & OLD MELBOURNE RD,MIDBLOCK,All Moves,GEELONG-BALLAN RD BTW WESTERN FWY OVERPASS & OLD MELBOURNE RD,5062,GEELONG-BALLAN ROAD,GEELONG-BALLAN ROAD,APARX,Classification,Between 5 and 10 Years,7,2009,1200,150,0.12,GEELONG-BALLAN ROAD,378.94736842105266,3.17,217.0
144.29349512364635,-38.0460541029344,19580,19660,44935,GEELONG-BALLAN RD S BD N OF STEIGLITZ RD,MIDBLOCK,All Moves,GEELONG-BALLAN RD N OF STEIGLITZ RD,5062,GEELONG-BALLAN ROAD,GEELONG-BALLAN ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,510,60,0.12,GEELONG-BALLAN ROAD,378.94736842105266,1.35,35.0
144.40015062580804,-38.16087705238862,54048,54324,51545,PORTARLINGTON RD WB W OF HELMS ST,MIDBLOCK,All Moves,PORTARLINGTON RD W OF HELMS ST,5001,GEELONG-PORTARLINGTON ROAD,PORTARLINGTON ROAD,APARX,Classification,Less than 2 Years,1,2015,14000,910,0.06,GEELONG-PORTARLINGTON ROAD,3200.0,4.38,338.0
144.4349728604529,-38.171706019055485,289,589,1536,GEELONG-PORTARLINGTON ROAD EAST BD EAST OF MOOLAP STATION ROAD,MIDBLOCK,All Moves,GEELONG-PORTARLINGTON ROAD EAST BD EAST OF MOOLAP STATION ROAD,5001,GEELONG-PORTARLINGTON ROAD,PORTARLINGTON ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,13000,1300,0.1,GEELONG-PORTARLINGTON ROAD,3200.0,4.06,306.0
144.43500410119304,-38.17170958872693,11320,11859,22561,GEELONG-PORTARLINGTON ROAD WEST BD EAST OF MOOLAP STATION ROAD,MIDBLOCK,All Moves,GEELONG-PORTARLINGTON ROAD EAST BD EAST OF MOOLAP STATION ROAD,5001,GEELONG-PORTARLINGTON ROAD,PORTARLINGTON ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,13000,520,0.04,GEELONG-PORTARLINGTON ROAD,3200.0,4.06,306.0
148.20938029306316,-37.40794019837213,860,869,2528,GELANTIPY RD N BD BTW NEW GUINEA RD & SHAWS GULLY RD @ 90KM POST,MIDBLOCK,All Moves,GELANTIPY RD BTW NEW GUINEA RD & SHAWS GULLY RD @ 90KM POST,5570,GELANTIPY ROAD,GELANTIPY ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,50,0,0.13,GELANTIPY ROAD,40.0,1.25,25.0
148.20938029306316,-37.40794019837213,31119,31025,27182,GELANTIPY RD S BD BTW NEW GUINEA RD & SHAWS GULLY RD @ 90KM POST,MIDBLOCK,All Moves,GELANTIPY RD BTW NEW GUINEA RD & SHAWS GULLY RD @ 90KM POST,5570,GELANTIPY ROAD,GELANTIPY ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,50,10,0.19,GELANTIPY ROAD,40.0,1.25,25.0
148.22971861268525,-37.345208696046406,27464,27392,53752,GELANTIPY RD S BD BTW SHAWS GULLY RD & NEW GUINEA RD,MIDBLOCK,All Moves,GELANTIPY RD BTW SHAWS GULLY RD & NEW GUINEA RD,5570,GELANTIPY ROAD,GELANTIPY ROAD,APARX,Classification,Between 5 and 10 Years,8,2008,50,10,0.19,GELANTIPY ROAD,40.0,1.25,25.0
143.2878108808364,-38.61746027869277,3646,3284,20676,GELLIBRAND RIVER RD N BD 1.4KM N OF LAVERS HILL-COBDEN RD @ 53.6KM FROM COLAC,MIDBLOCK,All Moves,GELLIBRAND RIVER RD 1.4KM N OF LAVERS HILL-COBDEN RD @ 53.6KM FROM COLAC,5028,GELLIBRAND RIVER ROAD,GELLIBRAND RIVER ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,20,0,0.2,GELLIBRAND RIVER ROAD,6.666666666666667,3.0,200.0
143.2878108808364,-38.61746027869277,10280,10240,31727,GELLIBRAND RIVER RD S BD 1.4KM N OF LAVERS HILL-COBDEN RD @ 53.6KM FROM COLAC,MIDBLOCK,All Moves,GELLIBRAND RIVER RD 1.4KM N OF LAVERS HILL-COBDEN RD @ 53.6KM FROM COLAC,5028,GELLIBRAND RIVER ROAD,GELLIBRAND RIVER ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,20,0,0.0,GELLIBRAND RIVER ROAD,6.666666666666667,3.0,200.0
143.39651690614429,-38.55738730562041,864,364,356,CARLISLE-COLAC ROAD NORTH BD NORTH OF CARLISLE RIVER BRIDGE,MIDBLOCK,All Moves,CARLISLE-COLAC ROAD NORTH BD NORTH OF CARLISLE RIVER BRIDGE,5028,GELLIBRAND RIVER ROAD,GELLIBRAND RIVER ROAD,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,GELLIBRAND RIVER ROAD,6.666666666666667,0.0,-100.0
145.53420022924865,-37.977524611073314,34439,34406,17185,GEMBROOK RD AT MOUNT BURNETT RD,INTERSECTION,Scheduled PubTpt Bus flow,GEMBROOK RD AT MOUNT BURNETT RD,5523,GEMBROOK ROAD,GEMBROOK ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,GEMBROOK ROAD,0.0,,
145.54686750764975,-37.97140670140227,34465,34613,19119,GEMBROOK RD AT MOUNT EIRENE RD,INTERSECTION,Scheduled PubTpt Bus flow,GEMBROOK RD AT MOUNT EIRENE RD,5523,GEMBROOK ROAD,GEMBROOK ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,GEMBROOK ROAD,0.0,,
145.5475639467431,-37.967899799665936,34981,34795,17923,GEMBROOK RD AT BOYD RD,INTERSECTION,Scheduled PubTpt Bus flow,GEMBROOK RD AT BOYD RD,5523,GEMBROOK ROAD,GEMBROOK ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,GEMBROOK ROAD,0.0,,
145.59722167992888,-37.88910579732387,48169,48362,49917,GEMBROOK-LAUNCHING PLACE RD N BD S OF BEENAK RD,MIDBLOCK,All Moves,GEMBROOK-LAUNCHING PLACE RD S OF BEENAK RD,5522,GEMBROOK-LAUNCHING PLACE ROAD,GEMBROOK-LAUNCHING PLACE ROAD,APARX,Classification,Greater than 10 Years,12,2004,340,30,0.1,GEMBROOK-LAUNCHING PLACE ROAD,293.3333333333333,1.16,16.0
145.59699134832607,-37.89034288805088,54822,54062,57094,GEMBROOK-LAUNCHING PLACE RD S BD S OF BEENAK RD,MIDBLOCK,All Moves,GEMBROOK-LAUNCHING PLACE RD S OF BEENAK RD,5522,GEMBROOK-LAUNCHING PLACE ROAD,GEMBROOK-LAUNCHING PLACE ROAD,APARX,Classification,Greater than 10 Years,12,2004,340,30,0.09,GEMBROOK-LAUNCHING PLACE ROAD,293.3333333333333,1.16,16.0
145.59722167992888,-37.88910579732387,19083,19931,21116,GEMBROOK-LAUNCHING PLACE RD N BD S OF BEENAK RD,INTERSECTION,All Moves,GEMBROOK-LAUNCHING PLACE RD S OF BEENAK RD,5522,GEMBROOK-LAUNCHING PLACE ROAD,GEMBROOK-LAUNCHING PLACE ROAD,APARX,Classification,Greater than 10 Years,16,2000,310,0,0.0,GEMBROOK-LAUNCHING PLACE ROAD,293.3333333333333,1.06,6.0
144.98282122369903,-37.7932021014114,8140,8369,13752,GEORGE ST N OF ALEXANDRA PDE,INTERSECTION,All Moves,ALEXANDRA PDE / GEORGE ST,5091,GEORGE STREET,GEORGE STREET,SCATS,Scats,Less than 2 Years,0,2016,9500,0,0.0,GEORGE STREET,9500.0,1.0,0.0
144.98191012059797,-36.439017399269765,47624,47863,42674,GIRGARRE-RUSHWORTH RD N BD 200M N OF BLAMEY RD @ 4.2KM FROM GIRGARRE,MIDBLOCK,All Moves,GIRGARRE-RUSHWORTH RD 200M N OF BLAMEY RD @ 4.2KM FROM GIRGARRE,5371,GIRGARRE-RUSHWORTH ROAD,CURR ROAD,APARX,Classification,Greater than 10 Years,21,1995,550,90,0.17,GIRGARRE-RUSHWORTH ROAD,367.0,1.5,50.0
144.98191012059797,-36.439017399269765,44786,44167,43871,GIRGARRE-RUSHWORTH RD S BD 200M N OF BLAMEY RD @ 4.2KM FROM GIRGARRE,MIDBLOCK,All Moves,GIRGARRE-RUSHWORTH RD 200M N OF BLAMEY RD @ 4.2KM FROM GIRGARRE,5371,GIRGARRE-RUSHWORTH ROAD,CURR ROAD,APARX,Classification,Greater than 10 Years,21,1995,530,80,0.15,GIRGARRE-RUSHWORTH ROAD,367.0,1.44,44.0
144.98189866969415,-36.42899689876371,51207,51804,46515,GIRGARRE-RUSHWORTH RD N BD 2.1 KM N OF MIDLAND HWY @ 2.1KM POST,MIDBLOCK,All Moves,GIRGARRE-RUSHWORTH RD 2.1 KM N OF MIDLAND HWY @ 2.1KM POST,5371,GIRGARRE-RUSHWORTH ROAD,CURR ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,480,70,0.15,GIRGARRE-RUSHWORTH ROAD,367.0,1.31,31.0
144.5920424001559,-37.48067119937611,41734,41512,34881,GISBORNE-KILMORE RD S BD 100M NORTH OF BACCHUS MARSH-GISBORNE RD,MIDBLOCK,All Moves,GISBORNE-KILMORE RD 100M NORTH OF BACCHUS MARSH-GISBORNE RD,5396,GISBORNE-KILMORE ROAD,STATION ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,7000,450,0.06,GISBORNE-KILMORE ROAD,1706.5217391304348,4.1,310.0
144.5920424001559,-37.48067119937611,30502,30636,57150,STATION ROAD S Bd btwn MORROW ROAD & AITKEN STREET,MIDBLOCK,All Moves,STATION ROAD BTWN AITKEN STREET & MORROW ROAD,5396,GISBORNE-KILMORE ROAD,STATION ROAD,APARX,Classification,Between 2 and 5 Years,2,2014,6900,500,0.07,GISBORNE-KILMORE ROAD,1706.5217391304348,4.04,304.0
144.5920424001559,-37.48067119937611,30273,30039,2522,GISBORNE-KILMORE RD N BD 100M NORTH OF BACCHUS MARSH-GISBORNE RD,MIDBLOCK,All Moves,GISBORNE-KILMORE RD 100M NORTH OF BACCHUS MARSH-GISBORNE RD,5396,GISBORNE-KILMORE ROAD,STATION ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,6600,400,0.06,GISBORNE-KILMORE ROAD,1706.5217391304348,3.87,287.0
144.5917553164156,-37.48800247416653,27659,27016,24291,GISBORNE-MELBOURNE RD W BD 100M EAST OF GISBORNE-MELTON RD,MIDBLOCK,All Moves,GISBORNE-MELBOURNE RD 100M EAST OF GISBORNE-MELTON RD,5049,GISBORNE-MELBOURNE ROAD,HAMILTON STREET,APARX,Classification,Between 2 and 5 Years,5,2011,4800,190,0.04,GISBORNE-MELBOURNE ROAD,2716.6666666666665,1.77,77.0
144.60380490925337,-37.49370976617363,46866,46560,35269,GISBORNE-MELBOURNE RD W BD 500M W OF CALDER FWY @ 1.5KM FROM GISBORNE,MIDBLOCK,All Moves,GISBORNE-MELBOURNE RD 500M W OF CALDER FWY @ 1.5KM FROM GISBORNE,5049,GISBORNE-MELBOURNE ROAD,MELBOURNE ROAD,APARX,Classification,Less than 2 Years,1,2015,4100,180,0.04,GISBORNE-MELBOURNE ROAD,2716.6666666666665,1.51,51.0
144.5917553164156,-37.48800247416653,28438,28613,2801,GISBORNE-MELBOURNE RD E BD 100M EAST OF GISBORNE-MELTON RD,MIDBLOCK,All Moves,GISBORNE-MELBOURNE RD 100M EAST OF GISBORNE-MELTON RD,5049,GISBORNE-MELBOURNE ROAD,HAMILTON STREET,APARX,Classification,Between 2 and 5 Years,5,2011,3900,160,0.04,GISBORNE-MELBOURNE ROAD,2716.6666666666665,1.44,44.0
144.60549638886928,-37.68462979320963,18680,18254,36270,GISBORNE-MELTON RD 2WAY NW OF KEILOR-MELTON RD,UNDEFINED,All Moves,GISBORNE-MELTON RD 2WAY NW OF KEILOR-MELTON RD,5827,GISBORNE-MELTON ROAD,FEDERATION DRIVE,APARX,Classification,Greater than 10 Years,25,1991,8600,0,0.0,GISBORNE-MELTON ROAD,2235.925925925926,3.85,285.0
144.60090115312917,-37.681650555488105,4812,4568,4053,FEDERATION DR NWBD BTW MELTON HWY & GISBORNE-MELON RD,MIDBLOCK,All Moves,FEDERATION DR BTW MELTON HWY & GISBORNE-MELON RD,5827,GISBORNE-MELTON ROAD,FEDERATION DRIVE,APARX,Classification,Between 2 and 5 Years,5,2011,7800,380,0.05,GISBORNE-MELTON ROAD,2235.925925925926,3.49,249.0
144.6008213300804,-37.68158526904147,11299,11352,21934,FEDERATION DR SEBD BTW MELTON HWY & GISBORNE-MELON RD,MIDBLOCK,All Moves,FEDERATION DR BTW MELTON HWY & GISBORNE-MELON RD,5827,GISBORNE-MELTON ROAD,FEDERATION DRIVE,APARX,Classification,Between 2 and 5 Years,5,2011,7700,390,0.05,GISBORNE-MELTON ROAD,2235.925925925926,3.44,244.0
143.7299377765476,-37.04065567433948,55626,55906,57528,GLADSTONE ST SWBD BTW PEEL ST & NEWTON ST,MIDBLOCK,All Moves,GLADSTONE ST NBTW PEEL ST & NEWTON ST,5426,GLADSTONE STREET,GLADSTONE STREET,APARX,Classification,Between 2 and 5 Years,2,2014,830,0,0.0,GLADSTONE STREET,382.5,2.17,117.0
143.7299377765476,-37.04065567433948,771,905,59033,GLADSTONE ST NEBD BTW PEEL ST & NEWTON ST,MIDBLOCK,All Moves,GLADSTONE ST NBTW PEEL ST & NEWTON ST,5426,GLADSTONE STREET,GLADSTONE STREET,APARX,Classification,Between 2 and 5 Years,2,2014,700,40,0.06,GLADSTONE STREET,382.5,1.83,83.0
143.7299377765476,-37.04065567433948,30495,30930,57512,INKERMAN STREET E Bd btwn BALACLAVA ROAD & HIGH STREET,MIDBLOCK,All Moves,INKERMAN STREET BTWN BALACLAVA ROAD & HIGH STREET,5426,GLADSTONE STREET,GLADSTONE STREET,APARX,Classification,Greater than 10 Years,0,0,0,0,0.0,GLADSTONE STREET,382.5,0.0,-100.0
145.01691480890557,-37.87922902132962,15376,15500,35050,GLEN EIRA ROAD E OF KOOYONG ROAD,INTERSECTION,All Moves,GLEN EIRA ROAD & KOOYONG ROAD,5296,GLEN EIRA-NEERIM ROAD,GLEN EIRA ROAD,TMVMT,Manual,Greater than 10 Years,17,1999,11000,0,0.0,GLEN EIRA-NEERIM ROAD,1933.6633663366338,5.69,469.0
145.04248431482745,-37.88681753578588,45850,45552,54769,NEERIM RD W OF QUEENS AVE,INTERSECTION,Left Missing,NEERIM RD/QUEENS AVE,5296,GLEN EIRA-NEERIM ROAD,NEERIM ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,10000,0,0.0,GLEN EIRA-NEERIM ROAD,1933.6633663366338,5.17,417.0
145.02244330741644,-37.87991952684763,18467,18617,39363,GLENEIRA RD W of HAWTHORN RD,INTERSECTION,All Moves,GLENEIRA RD & HAWTHORN RD,5296,GLEN EIRA-NEERIM ROAD,GLEN EIRA ROAD,TMVMT,Manual,Greater than 10 Years,31,1985,9300,280,0.03,GLEN EIRA-NEERIM ROAD,1933.6633663366338,4.81,381.0
143.8329705949153,-37.58629594815947,47521,47436,47823,GLENELG HWY E BD BTW ALEXANDRA ST & ALFRED ST,MIDBLOCK,All Moves,GLENELG HWY BTW ALEXANDRA ST & ALFRED ST,2670,GLENELG HIGHWAY,HERTFORD STREET,APARX,Classification,Between 5 and 10 Years,6,2010,5900,430,0.07,GLENELG HIGHWAY,1041.2162162162163,5.67,467.0
143.8388835918324,-37.58541386810951,48986,48093,49360,GLENELG HWY E BD BTW BEVERIN ST & CLARKSON ST,MIDBLOCK,All Moves,GLENELG HWY BTW BEVERIN ST & CLARKSON ST,2670,GLENELG HIGHWAY,HERTFORD STREET,APARX,Classification,Greater than 10 Years,12,2004,5800,310,0.05,GLENELG HIGHWAY,1041.2162162162163,5.57,457.0
143.8388835918324,-37.58541386810951,55268,55260,58139,GLENELG HWY W BD BTW BEVERIN ST & CLARKSON ST,MIDBLOCK,All Moves,GLENELG HWY BTW BEVERIN ST & CLARKSON ST,2670,GLENELG HIGHWAY,HERTFORD STREET,APARX,Classification,Greater than 10 Years,12,2004,5800,290,0.05,GLENELG HIGHWAY,1041.2162162162163,5.57,457.0
145.02768062688668,-37.866343398143975,46013,46304,54265,DANDENONG RD SE OF GLENFERRIE RD,INTERSECTION,All Moves,DANDENONG RD/GLENFERRIE RD/HAWTHORN RD/RAILWAY AVE,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,SCATS,Scats,Between 2 and 5 Years,3,2013,34000,0,0.0,GLENFERRIE ROAD,2397.8260869565215,14.18,1318.0
145.0347065734495,-37.826083795865934,6540,6237,21525,GLENFERRIE_RD N of URQUHART_ST,INTERSECTION,All Moves,GLENFERRIE RD NR URQUHART ST,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,SCATS,Scats,Greater than 10 Years,26,1990,13000,0,0.0,GLENFERRIE ROAD,2397.8260869565215,5.42,442.0
145.03471578558967,-37.82603420217156,18913,18383,42835,GLENFERRIE_RD N of URQUHART_ST,INTERSECTION,All Moves,GLENFERRIE RD NR URQUHART ST,5310,GLENFERRIE ROAD,GLENFERRIE ROAD,SCATS,Scats,Greater than 10 Years,26,1990,13000,0,0.0,GLENFERRIE ROAD,2397.8260869565215,5.42,442.0
144.99531681433868,-37.88365113151697,20861,20059,45949,GLENHUNTLY RD W of NEPEAN HWY,INTERSECTION,All Moves,BRIGHTON RD & GLENHUNTLY RD & NEPEAN HWY,5297,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,7800,380,0.05,GLENHUNTLY ROAD,1417.6470588235295,5.5,450.0
144.99476881364188,-37.883583337377615,6558,6044,4427,GLENHUNTLY RD E of NEPEAN HWY,INTERSECTION,All Moves,GLENHUNTLY RD & NEPEAN HWY,5297,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,TMVMT,Manual,Greater than 10 Years,25,1991,5700,0,0.0,GLENHUNTLY ROAD,1417.6470588235295,4.02,302.0
144.99476881364188,-37.883583337377615,37115,37860,32477,GLENHUNTLY RD W of BRIGHTON RD,INTERSECTION,All Moves,BRIGHTON RD & GLENHUNTLY RD & NEPEAN HWY,5297,GLENHUNTLY ROAD,GLEN HUNTLY ROAD,TMVMT,Manual,Greater than 10 Years,29,1987,5700,0,0.0,GLENHUNTLY ROAD,1417.6470588235295,4.02,302.0
146.26036263698694,-36.427224443522206,697,817,2551,HUME FWY N BD BTWN GLENROWAN-MYRTLEFORD RD & HUME FWY OFFRAMP,MIDBLOCK,All Moves,HUME FWY BTWN GLENROWAN-MYRTLEFORD RD & HUME FWY OFFRAMP,5574,GLENROWAN-MYRTLEFORD ROAD,SNOW ROAD,APARX,Classification,Between 2 and 5 Years,3,2013,6100,1800,0.29,GLENROWAN-MYRTLEFORD ROAD,1271.111111111111,4.8,380.0
146.3696344040031,-36.44111570389169,23390,23896,21134,GLENROWAN-MYRTLEFORD RD W BD 900M E OF WANGARATTA-WHITFIELD RD @ 0.9KM P,MIDBLOCK,All Moves,GLENROWAN-MYRTLEFORD RD 900M E OF WANGARATTA-WHITFIELD RD @ 0.9KM P,5574,GLENROWAN-MYRTLEFORD ROAD,SNOW ROAD,APARX,Classification,Less than 2 Years,1,2015,1300,140,0.11,GLENROWAN-MYRTLEFORD ROAD,1271.111111111111,1.02,2.0
146.3696344040031,-36.44111570389169,35060,35930,30374,GLENROWAN-MYRTLEFORD RD E BD 900M E OF WANGARATTA-WHITFIELD RD @ 0.9KM P,MIDBLOCK,All Moves,GLENROWAN-MYRTLEFORD RD 900M E OF WANGARATTA-WHITFIELD RD @ 0.9KM P,5574,GLENROWAN-MYRTLEFORD ROAD,SNOW ROAD,APARX,Classification,Less than 2 Years,1,2015,1300,140,0.11,GLENROWAN-MYRTLEFORD ROAD,1271.111111111111,1.02,2.0
144.9180554063657,-37.7058933954182,44227,44614,45720,GLENROY_RD W of HARTINGTON_ST,INTERSECTION,All Moves,GLENROY RD/WHEATSHEAF RD/HARTINGTON ST,5725,GLENROY ROAD,GLENROY ROAD,SCATS,Scats,Greater than 10 Years,16,2000,12000,0,0.0,GLENROY ROAD,5412.5,2.22,122.0
144.91802128506336,-37.70590026506317,43959,43187,34608,GLENROY RD SW OF HARTINGTON ST,INTERSECTION,All Moves,GLENROY RD & HARTINGTON ST WHEATSHEAF RD,5725,GLENROY ROAD,GLENROY ROAD,TMVMT,Manual,Greater than 10 Years,19,1997,12000,0,0.0,GLENROY ROAD,5412.5,2.22,122.0
144.91716899110216,-37.70606885889334,43573,43633,40798,GLENROY RD E OF PASCOE VALE RD,INTERSECTION,All Moves,PASCOE VALE RD/GLENROY RD/GLADSTONE PDE,5725,GLENROY ROAD,GLENROY ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,10000,0,0.0,GLENROY ROAD,5412.5,1.85,85.0
144.25816339768824,-36.74691710103946,129,185,1358,EAGLEHAWK RD N BD BTWN CREETH ST & LONG GULLY-WHITE HILL RD,MIDBLOCK,All Moves,EAGLEHAWK RD BTWN CREETH ST & LONG GULLY-WHITE HILL RD,5835,GOLDEN SQUARE-LONG GULLY ROAD,CREETH STREET,APARX,Classification,Between 2 and 5 Years,3,2013,6000,530,0.09,GOLDEN SQUARE-LONG GULLY ROAD,1939.2,3.09,209.0
144.2452856730908,-36.76080380446233,19183,19462,22672,GOLDEN SQUARE-LONG GULLY RD S BD 100M S OF CALDER HWY (MARONG RD) @ 6.1KM FROM,MIDBLOCK,All Moves,GOLDEN SQUARE-LONG GULLY RD 100M S OF CALDER HWY (MARONG RD) @ 6.1KM FROM,5835,GOLDEN SQUARE-LONG GULLY ROAD,SPECIMEN HILL ROAD,APARX,Classification,Less than 2 Years,1,2015,4000,280,0.07,GOLDEN SQUARE-LONG GULLY ROAD,1939.2,2.06,106.0
144.2452856730908,-36.76080380446233,42444,42215,33561,GOLDEN SQUARE-LONG GULLY RD N BD 100M S OF CALDER HWY (MARONG RD) @ 6.1KM FROM,MIDBLOCK,All Moves,GOLDEN SQUARE-LONG GULLY RD 100M S OF CALDER HWY (MARONG RD) @ 6.1KM FROM,5835,GOLDEN SQUARE-LONG GULLY ROAD,SPECIMEN HILL ROAD,APARX,Classification,Less than 2 Years,1,2015,3800,270,0.07,GOLDEN SQUARE-LONG GULLY ROAD,1939.2,1.96,96.0
144.2820763037577,-36.76934339014724,33914,33172,6922,PYKE ST E BD BTW PALMERSTON ST & MITCHELL ST,MIDBLOCK,All Moves,PYKE ST BTW PALMERSTON ST & MITCHELL ST,5173,GOLDEN SQUARE-QUARRY HILL ROAD,PYKE STREET,APARX,Classification,Between 2 and 5 Years,4,2012,4200,350,0.08,GOLDEN SQUARE-QUARRY HILL ROAD,3192.8571428571427,1.32,32.0
144.2820763037577,-36.76934339014724,22951,22680,24411,PYKE ST W BD BTW PALMERSTON ST & MITCHELL ST,MIDBLOCK,All Moves,PYKE ST BTW PALMERSTON ST & MITCHELL ST,5173,GOLDEN SQUARE-QUARRY HILL ROAD,PYKE STREET,APARX,Classification,Between 2 and 5 Years,4,2012,4100,320,0.08,GOLDEN SQUARE-QUARRY HILL ROAD,3192.8571428571427,1.28,28.0
144.25997419707224,-36.78126001293704,30964,30288,56762,GOLDEN SQUARE-QUARRY HILL RD W BD BTW MACDOUGALL RD & TUCKER ST,MIDBLOCK,All Moves,GOLDEN SQUARE-QUARRY HILL RD BTW MACDOUGALL RD & TUCKER ST,5173,GOLDEN SQUARE-QUARRY HILL ROAD,HATTAM STREET,APARX,Classification,Greater than 10 Years,11,2005,3800,0,0.0,GOLDEN SQUARE-QUARRY HILL ROAD,3192.8571428571427,1.19,19.0
144.8887421928982,-37.79549239955276,21734,21270,21513,GORDON_ST S of SHEPHERD_ST,INTERSECTION,All Moves,GORDON ST NR SHEPHERD ST,5462,GORDON STREET,GORDON STREET,SCATS,Scats,Greater than 10 Years,26,1990,18000,0,0.0,GORDON STREET,3966.274509803922,4.54,354.0
144.889565825623,-37.79083970021005,27,127,1158,GORDON ST N BD N of BALLARAT RD,INTERSECTION,All Moves,GORDON ST N OF BALLARAT RD,5462,GORDON STREET,GORDON STREET,TMVMT,Manual,Greater than 10 Years,16,2000,10000,340,0.03,GORDON STREET,3966.274509803922,2.52,152.0
144.88802925731085,-37.799574190556406,23076,23028,55880,GORDON ST S BD S OF BARKLY ST,MIDBLOCK,All Moves,GORDON ST S OF BARKLY ST,5462,GORDON STREET,GORDON STREET,APARX,Classification,Between 2 and 5 Years,5,2011,10000,410,0.04,GORDON STREET,3966.274509803922,2.52,152.0
145.1441454493834,-36.959506196295024,25517,25832,28669,GOULBURN VALLEY HWY N BD 2.6 KM. N OF HUME FWY @100.8KM FROM MELBOURNE,MIDBLOCK,All Moves,GOULBURN VALLEY HWY 2.6 KM. N OF HUME FWY @100.8KM FROM MELBOURNE,2640,GOULBURN VALLEY FREEWAY,GOULBURN VALLEY FREEWAY,APARX,Classification,Less than 2 Years,1,2015,3800,810,0.21,GOULBURN VALLEY FREEWAY,1924.8484848484848,1.97,97.0
145.1441454493834,-36.959506196295024,28833,28165,31210,GOULBURN VALLEY HWY S BD 2.6 KM. N OF HUME FWY @100.8KM FROM MELBOURNE,MIDBLOCK,All Moves,GOULBURN VALLEY HWY 2.6 KM. N OF HUME FWY @100.8KM FROM MELBOURNE,2640,GOULBURN VALLEY FREEWAY,GOULBURN VALLEY FREEWAY,APARX,Classification,Less than 2 Years,1,2015,3800,880,0.23,GOULBURN VALLEY FREEWAY,1924.8484848484848,1.97,97.0
145.21110389976815,-36.696981194879534,25965,25582,53761,GOULBURN VALLEY FWY SW BD NE OF WAHRING-EUROA RD,MIDBLOCK,All Moves,GOULBURN VALLEY FWY NNE OF WAHRING-EUROA RD,2640,GOULBURN VALLEY FREEWAY,GOULBURN VALLEY FREEWAY,APARX,Classification,Between 2 and 5 Years,2,2014,3500,830,0.24,GOULBURN VALLEY FREEWAY,1924.8484848484848,1.82,82.0
